State/UT & Code,Constituency Name & Code,Code Name,Category,Men,Women,Third Gender,Total,state_name_raw,state_code,state_canonical,constituency_name,constituency_type,category_clean,total_recomputed,total_missing,total_diff
Andhra Pradesh-S01,Vizianagaram-GEN,S01_3,Result - Winner - Votes ,,,,477005.0,Andhra Pradesh,S01,Andhra Pradesh,Vizianagaram,GEN,Result - Winner - Votes,0.0,False,477005.0
Andhra Pradesh-S01,Vizianagaram-GEN,S01_3,Result - Party Runner-Up: - Bharatiya Janata Party,,,,,Andhra Pradesh,S01,Andhra Pradesh,Vizianagaram,GEN,Result - Party Runner-Up: - Bharatiya Janata Party,0.0,True,
Andhra Pradesh-S01,Vizianagaram-GEN,S01_3,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,493762.0,Andhra Pradesh,S01,Andhra Pradesh,Vizianagaram,GEN,Result - Candidate Runner-Up: - Kothapalli Geetha,0.0,False,493762.0
Andhra Pradesh-S01,Vizianagaram-GEN,S01_3,Result - Candidate Votes ,,,,,Andhra Pradesh,S01,Andhra Pradesh,Vizianagaram,GEN,Result - Candidate Votes,0.0,True,
Andhra Pradesh-S01,Vizianagaram-GEN,S01_3,Result - Votes- Margin,,,,249351.0,Andhra Pradesh,S01,Andhra Pradesh,Vizianagaram,GEN,Result - Votes- Margin,0.0,False,249351.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Candidates - Nominated,31.0,8.0,0.0,39.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Candidates - Nominated,39.0,False,0.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Candidates - Nomination Rejected,3.0,3.0,0.0,6.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Candidates - Nomination Rejected,6.0,False,0.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Candidates - Withdrawn,0.0,0.0,0.0,0.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Candidates - Withdrawn,0.0,False,0.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Candidates - Contested,28.0,5.0,0.0,33.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Candidates - Contested,33.0,False,0.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Candidates - Forfeited Deposit,27.0,4.0,0.0,31.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Candidates - Forfeited Deposit,31.0,False,0.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Electors - General,947832.0,978641.0,114.0,1926587.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Electors - General,1926587.0,False,0.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Electors - Overseas,571.0,144.0,1.0,716.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Electors - Overseas,716.0,False,0.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Electors - Service,3876.0,219.0,0.0,4095.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Electors - Service,4095.0,False,0.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Electors - Total,952279.0,979004.0,115.0,1931398.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Electors - Total,1931398.0,False,0.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Voters - General,666337.0,704168.0,41.0,1370546.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Voters - General,1370546.0,False,0.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Voters - Overseas,12.0,2.0,0.0,14.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Voters - Overseas,14.0,False,0.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Voters - Proxy,,,,0.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Voters - Proxy,0.0,False,0.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Voters - Postal,,,,20570.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Voters - Postal,0.0,False,20570.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Voters - Total,,,,1391130.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Voters - Total,0.0,False,1391130.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,3765.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,0.0,False,3765.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Voters - Polling Percentage,,,,72.03,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Voters - Polling Percentage,0.0,False,72.03
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Votes - Total Votes Polled On Evm,,,,1370560.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Votes - Total Votes Polled On Evm,0.0,False,1370560.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Votes - Total Deducted Votes From Evm,,,,8936.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Votes - Total Deducted Votes From Evm,0.0,False,8936.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Votes - Total Valid Votes Polled On Evm,,,,1361624.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Votes - Total Valid Votes Polled On Evm,0.0,False,1361624.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Votes - Postal Votes Counted,,,,20570.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Votes - Postal Votes Counted,0.0,False,20570.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Votes - Postal Votes Deducted,,,,382.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Votes - Postal Votes Deducted,0.0,False,382.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Votes - Valid Postal Votes,,,,20188.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Votes - Valid Postal Votes,0.0,False,20188.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Votes - Total Valid Votes Polled,,,,1381812.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Votes - Total Valid Votes Polled,0.0,False,1381812.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Votes - Test Votes Polled On Evm,,,,0.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Votes - Test Votes Polled On Evm,0.0,False,0.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Votes - Votes Polled For 'Nota'(Including Postal),,,,5313.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Votes - Votes Polled For 'Nota'(Including Postal),0.0,False,5313.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Votes - Tendered Votes,,,,0.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Votes - Tendered Votes,0.0,False,0.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Polling Station - Number,,,,1962.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Polling Station - Number,0.0,False,1962.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Polling Station - Average Electors Per Polling,,,,984.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Polling Station - Average Electors Per Polling,0.0,False,984.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Polling Station - Dates(S) Of Re-Poll If Any,,,,,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Polling Station - Dates(S) Of Re-Poll If Any,0.0,True,
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,0.0,True,
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Dates - Polling Date - 13/05/2024,,,,,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Dates - Polling Date - 13/05/2024,0.0,True,
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Dates - Counting Date - 04/06/2024,,,,,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Dates - Counting Date - 04/06/2024,0.0,True,
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,"Dates - Declaration Of
Result Date - 04/06/2024",,,,,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,"Dates - Declaration Of
Result Date - 04/06/2024",0.0,True,
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,0.0,True,
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Result - Candidate -Winner: - Gumma Thanuja Rani,0.0,True,
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Result - Winner - Votes ,,,,477005.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Result - Winner - Votes,0.0,False,477005.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Result - Party Runner-Up: - Bharatiya Janata Party,,,,,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Result - Party Runner-Up: - Bharatiya Janata Party,0.0,True,
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,403220.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Result - Candidate Runner-Up: - Kothapalli Geetha,0.0,False,403220.0
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Result - Candidate Votes ,,,,,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Result - Candidate Votes,0.0,True,
Andhra Pradesh-S01,Visakhapatnam-GEN,S01_4,Result - Votes- Margin,,,,504247.0,Andhra Pradesh,S01,Andhra Pradesh,Visakhapatnam,GEN,Result - Votes- Margin,0.0,False,504247.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Candidates - Nominated,21.0,4.0,0.0,25.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Candidates - Nominated,25.0,False,0.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Candidates - Nomination Rejected,1.0,2.0,0.0,3.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Candidates - Nomination Rejected,3.0,False,0.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Candidates - Withdrawn,6.0,1.0,0.0,7.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Candidates - Withdrawn,7.0,False,0.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Candidates - Contested,14.0,1.0,0.0,15.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Candidates - Contested,15.0,False,0.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Candidates - Forfeited Deposit,12.0,1.0,0.0,13.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Candidates - Forfeited Deposit,13.0,False,0.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Electors - General,779819.0,816949.0,33.0,1596801.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Electors - General,1596801.0,False,0.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Electors - Overseas,94.0,21.0,0.0,115.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Electors - Overseas,115.0,False,0.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Electors - Service,4278.0,171.0,0.0,4449.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Electors - Service,4449.0,False,0.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Electors - Total,784191.0,817141.0,33.0,1601365.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Electors - Total,1601365.0,False,0.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Voters - General,638070.0,671515.0,16.0,1309601.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Voters - General,1309601.0,False,0.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Voters - Overseas,0.0,0.0,0.0,0.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Voters - Overseas,0.0,False,0.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Voters - Proxy,,,,0.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Voters - Proxy,0.0,False,0.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Voters - Postal,,,,19125.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Voters - Postal,0.0,False,19125.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Voters - Total,,,,1328726.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Voters - Total,0.0,False,1328726.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,3253.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,0.0,False,3253.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Voters - Polling Percentage,,,,82.97,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Voters - Polling Percentage,0.0,False,82.97
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Votes - Total Votes Polled On Evm,,,,1309601.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Votes - Total Votes Polled On Evm,0.0,False,1309601.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Votes - Total Deducted Votes From Evm,,,,29337.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Votes - Total Deducted Votes From Evm,0.0,False,29337.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Votes - Total Valid Votes Polled On Evm,,,,1280264.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Votes - Total Valid Votes Polled On Evm,0.0,False,1280264.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Votes - Postal Votes Counted,,,,19125.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Votes - Postal Votes Counted,0.0,False,19125.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Votes - Postal Votes Deducted,,,,292.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Votes - Postal Votes Deducted,0.0,False,292.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Votes - Valid Postal Votes,,,,18833.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Votes - Valid Postal Votes,0.0,False,18833.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Votes - Total Valid Votes Polled,,,,1299097.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Votes - Total Valid Votes Polled,0.0,False,1299097.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Votes - Test Votes Polled On Evm,,,,0.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Votes - Test Votes Polled On Evm,0.0,False,0.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Votes - Votes Polled For 'Nota'(Including Postal),,,,26235.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Votes - Votes Polled For 'Nota'(Including Postal),0.0,False,26235.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Votes - Tendered Votes,,,,0.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Votes - Tendered Votes,0.0,False,0.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Polling Station - Number,,,,1828.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Polling Station - Number,0.0,False,1828.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Polling Station - Average Electors Per Polling,,,,876.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Polling Station - Average Electors Per Polling,0.0,False,876.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Polling Station - Dates(S) Of Re-Poll If Any,,,,,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Polling Station - Dates(S) Of Re-Poll If Any,0.0,True,
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,0.0,True,
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Dates - Polling Date - 13/05/2024,,,,,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Dates - Polling Date - 13/05/2024,0.0,True,
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Dates - Counting Date - 04/06/2024,,,,,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Dates - Counting Date - 04/06/2024,0.0,True,
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,"Dates - Declaration Of
Result Date - 04/06/2024",,,,,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,"Dates - Declaration Of
Result Date - 04/06/2024",0.0,True,
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,0.0,True,
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Result - Candidate -Winner: - Gumma Thanuja Rani,0.0,True,
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Result - Winner - Votes ,,,,477005.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Result - Winner - Votes,0.0,False,477005.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Result - Party Runner-Up: - Bharatiya Janata Party,,,,,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Result - Party Runner-Up: - Bharatiya Janata Party,0.0,True,
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,465539.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Result - Candidate Runner-Up: - Kothapalli Geetha,0.0,False,465539.0
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Result - Candidate Votes ,,,,,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Result - Candidate Votes,0.0,True,
Andhra Pradesh-S01,Anakapalle-GEN,S01_5,Result - Votes- Margin,,,,296530.0,Andhra Pradesh,S01,Andhra Pradesh,Anakapalle,GEN,Result - Votes- Margin,0.0,False,296530.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Candidates - Nominated,26.0,2.0,0.0,28.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Candidates - Nominated,28.0,False,0.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Candidates - Nomination Rejected,9.0,1.0,0.0,10.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Candidates - Nomination Rejected,10.0,False,0.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Candidates - Withdrawn,3.0,0.0,0.0,3.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Candidates - Withdrawn,3.0,False,0.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Candidates - Contested,14.0,1.0,0.0,15.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Candidates - Contested,15.0,False,0.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Candidates - Forfeited Deposit,12.0,1.0,0.0,13.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Candidates - Forfeited Deposit,13.0,False,0.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Electors - General,804231.0,829405.0,186.0,1633822.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Electors - General,1633822.0,False,0.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Electors - Overseas,234.0,66.0,0.0,300.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Electors - Overseas,300.0,False,0.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Electors - Service,769.0,30.0,0.0,799.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Electors - Service,799.0,False,0.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Electors - Total,805234.0,829501.0,186.0,1634921.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Electors - Total,1634921.0,False,0.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Voters - General,652890.0,659778.0,102.0,1312770.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Voters - General,1312770.0,False,0.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Voters - Overseas,0.0,0.0,0.0,0.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Voters - Overseas,0.0,False,0.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Voters - Proxy,,,,0.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Voters - Proxy,0.0,False,0.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Voters - Postal,,,,18616.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Voters - Postal,0.0,False,18616.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Voters - Total,,,,1331386.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Voters - Total,0.0,False,1331386.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,0.0,False,0.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Voters - Polling Percentage,,,,81.43,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Voters - Polling Percentage,0.0,False,81.43
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Votes - Total Votes Polled On Evm,,,,1312770.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Votes - Total Votes Polled On Evm,0.0,False,1312770.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Votes - Total Deducted Votes From Evm,,,,17105.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Votes - Total Deducted Votes From Evm,0.0,False,17105.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Votes - Total Valid Votes Polled On Evm,,,,1295665.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Votes - Total Valid Votes Polled On Evm,0.0,False,1295665.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Votes - Postal Votes Counted,,,,18616.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Votes - Postal Votes Counted,0.0,False,18616.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Votes - Postal Votes Deducted,,,,1698.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Votes - Postal Votes Deducted,0.0,False,1698.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Votes - Valid Postal Votes,,,,16918.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Votes - Valid Postal Votes,0.0,False,16918.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Votes - Total Valid Votes Polled,,,,1312583.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Votes - Total Valid Votes Polled,0.0,False,1312583.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Votes - Test Votes Polled On Evm,,,,0.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Votes - Test Votes Polled On Evm,0.0,False,0.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Votes - Votes Polled For 'Nota'(Including Postal),,,,17220.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Votes - Votes Polled For 'Nota'(Including Postal),0.0,False,17220.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Votes - Tendered Votes,,,,31.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Votes - Tendered Votes,0.0,False,31.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Polling Station - Number,,,,1640.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Polling Station - Number,0.0,False,1640.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Polling Station - Average Electors Per Polling,,,,997.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Polling Station - Average Electors Per Polling,0.0,False,997.0
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Polling Station - Dates(S) Of Re-Poll If Any,,,,,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Polling Station - Dates(S) Of Re-Poll If Any,0.0,True,
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,0.0,True,
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Dates - Polling Date - 13/05/2024,,,,,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Dates - Polling Date - 13/05/2024,0.0,True,
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Dates - Counting Date - 04/06/2024,,,,,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Dates - Counting Date - 04/06/2024,0.0,True,
Andhra Pradesh-S01,Kakinada-GEN,S01_6,"Dates - Declaration Of
Result Date - 04/06/2024",,,,,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,"Dates - Declaration Of
Result Date - 04/06/2024",0.0,True,
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,0.0,True,
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Result - Candidate -Winner: - Gumma Thanuja Rani,0.0,True,
Andhra Pradesh-S01,Kakinada-GEN,S01_6,Result - Winner - Votes ,,,,477005.0,Andhra Pradesh,S01,Andhra Pradesh,Kakinada,GEN,Result - Winner - Votes,0.0,False,477005.0
