Assembly,State_Name,Party_Name,Party_Type,Party_ID,Frequent_Abbreviation,Last_Abbreviation,Abbreviations,Start_Year,Last_Year,No_Assemblies_Contested,Assemblies_Contested,Candidates_Contested,Candidates_Represented,Females_Contested,Females_Represented,SC_Seats_Contested,SC_Seats_Represented,ST_Seats_Contested,ST_Seats_Represented,BiPoll_Contested,party_canonical,party_abbr_clean,state_raw,state_canonical,party_type_clean,active_1952_2024
Lok_Sabha,All_States,Vyavastha Parivartan Party,,8518.0,VPP,VPP,VPP,2019.0,2019.0,1,17,4,0,0,0,0,0,0,0,0,VPP,VPP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Gujarat Janta Panchayat Party,,24363.0,GJPP,GJPP,GJPP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,GJPP,GJPP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bahujan Republican  Socialist Party,,1096.0,BARESP,BARESP,BARESP,2019.0,2019.0,1,17,27,0,0,0,2,0,1,0,0,BARESP,BARESP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Svatantra Bharat Satyagrah Party,,8160.0,STBSP,STBSP,STBSP,2019.0,2019.0,1,17,2,0,0,0,0,0,1,0,0,STBSP,STBSP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Rashtriya Nav Nirman Bharat Party,,24364.0,RNNBP,RNNBP,RNNBP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,RNNBP,RNNBP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Jannayak Janta Party,,18457.0,JNJP,JNJP,JNJP,2019.0,2019.0,1,17,7,0,1,0,1,0,0,0,0,JNJP,JNJP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Navnirman Party,,24526.0,NNMP,NNMP,NNMP,2019.0,2019.0,1,17,1,0,1,0,0,0,0,0,0,NNMP,NNMP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Revolutionary Marxist Party of India,,7200.0,RMPOI,RMPOI,RMPOI,2019.0,2019.0,1,17,2,0,0,0,1,0,0,0,0,RMPOI,RMPOI,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Rashtriya Bhagidari Samaj Party,,18465.0,RABSP,RABSP,RABSP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,RABSP,RABSP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bhartiya Janraj Party,,18464.0,BHTJP,BHTJP,BHTJP,2019.0,2019.0,1,17,4,0,0,0,1,0,0,0,0,BHTJP,BHTJP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Samajik Nyaya Party,,7325.0,SNP,SNP,SNP,2019.0,2019.0,1,17,2,0,0,0,0,0,0,0,0,SNP,SNP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Jai Jawan Jai Kisan Party,,4033.0,JJJKP,JJJKP,JJJKP,2019.0,2019.0,1,17,4,0,1,0,1,0,0,0,0,JJJKP,JJJKP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Aadarsh Janata Sewa Party,,1.0,AJNSP,AJNSP,AJNSP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,AJNSP,AJNSP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Loktanter Suraksha Party,,24516.0,LTSP,LTSP,LTSP,2019.0,2019.0,1,17,2,0,1,0,0,0,0,0,0,LTSP,LTSP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Mahila & Yuva Shakti Party,,24518.0,MYSP,MYSP,MYSP,2019.0,2019.0,1,17,1,0,1,0,0,0,0,0,0,MYSP,MYSP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Dalit Soshit Pichhara Varg  Adhikar Dal,,2893.0,DSPVAD,DSPVAD,DSPVAD,2019.0,2019.0,1,17,3,0,0,0,0,0,0,0,0,DSPVAD,DSPVAD,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Daksha Party,,24365.0,DKSP,DKSP,DKSP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,DKSP,DKSP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Hind Congress Party,,3223.0,HCP,HCP,HCP,2019.0,2019.0,1,17,2,0,1,0,0,0,0,0,0,HCP,HCP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Adim Bhartiya Dal,,24366.0,ABD,ABD,ABD,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,ABD,ABD,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Tola Party,,8336.0,ToP,ToP,ToP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,ToP,ToP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Navbharat Ekta Dal,,5820.0,NED,NED,NED,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,NED,NED,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Himachal Jan Kranti Party,,24367.0,HIMJKP,HIMJKP,HIMJKP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,HIMJKP,HIMJKP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Rashtriya Azad Manch,,6427.0,RADM,RADM,RADM,2019.0,2019.0,1,17,2,0,0,0,1,0,0,0,0,RADM,RADM,All_States,All_States,Unknown,True
Lok_Sabha,All_States,"Dogra Swabhiman Sangathan Party,",,24368.0,DSSP,DSSP,DSSP,2019.0,2019.0,1,17,2,0,0,0,0,0,0,0,0,DSSP,DSSP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Independent People’s Party,,24369.0,INDPP,INDPP,INDPP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,INDPP,INDPP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Jammu & Kashmir Pir Panjal Awami Party,,4103.0,JKPPAP,JKPPAP,JKPPAP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,JKPPAP,JKPPAP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Pichhara Samaj Party United,,6078.0,PSPU,PSPU,PSPU,2019.0,2019.0,1,17,2,0,1,0,0,0,0,0,0,PSPU,PSPU,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bhartiya Sarvodaya Party,,2038.0,BaSaPa,BaSaPa,BaSaPa,2019.0,2019.0,1,17,2,0,0,0,0,0,0,0,0,BaSaPa,BaSaPa,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Rashtriya Jansangharsh Swaraj Party,,24982.0,RJANSWP,RJANSWP,RJANSWP,2019.0,2019.0,1,17,2,0,0,0,0,0,0,0,0,RJANSWP,RJANSWP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Janata Congress,,4196.0,JAC,JAC,JAC,2019.0,2019.0,1,17,7,0,2,0,0,0,1,0,0,JAC,JAC,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Uttar Pradesh Navnirman Sena,,24467.0,UPNSE,UPNSE,UPNSE,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,UPNSE,UPNSE,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Aihra National Party,,107.0,AHNP,AHNP,AHNP,2019.0,2019.0,1,17,8,0,2,0,1,0,1,0,0,AHNP,AHNP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,"Jharkhand Party (Secular),",,18501.0,JKPS,JKPS,JKPS,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,JKPS,JKPS,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Rashtriya Sangail Party,,24544.0,RTSGP,RTSGP,RTSGP,2019.0,2019.0,1,17,1,0,1,0,0,0,1,0,0,RTSGP,RTSGP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bhartiya Lok Seva Dal,,24397.0,BLSD,BLSD,BLSD,2019.0,2019.0,1,17,9,0,0,0,3,0,0,0,0,BLSD,BLSD,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bhartiya Azad Sena,,18317.0,BHAZS,BHAZS,BHAZS,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,BHAZS,BHAZS,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Uttama Prajaakeeya Party,,24370.0,UPJP,UPJP,UPJP,2019.0,2019.0,1,17,27,0,3,0,5,0,1,0,0,UPJP,UPJP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Republican Party of India (Karnataka),,24373.0,RPIK,RPIK,RPIK,2019.0,2019.0,1,17,4,0,0,0,1,0,1,0,0,RPIK,RPIK,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Secular Democratic Congress,,24371.0,SDC,SDC,SDC,2019.0,2019.0,1,17,4,0,0,0,1,0,0,0,0,SDC,SDC,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Raita Bharat Party,,24372.0,RTBHP,RTBHP,RTBHP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,RTBHP,RTBHP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Karnataka Jantha Paksha,,4786.0,KJP,KJP,KJP,2019.0,2019.0,1,17,2,0,0,0,0,0,0,0,0,KJP,KJP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bhartiya Bahujan Kranti Dal,,1885.0,BBKD,BBKD,BBKD,2019.0,2019.0,1,17,5,0,1,0,1,0,0,0,0,BBKD,BBKD,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Praja Satta Party,,6133.0,PrStP,PrStP,PrStP,2019.0,2019.0,1,17,2,0,0,0,0,0,0,0,0,PrStP,PrStP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Marxist Leninist Party of India (Red Flag),,18073.0,MLPOIRF,MLPOIRF,MLPOIRF,2019.0,2019.0,1,17,3,0,0,0,0,0,1,0,0,MLPOIRF,MLPOIRF,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Azad Mazdoor Kissan Party,,1025.0,AMKP,AMKP,AMKP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,AMKP,AMKP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bharatiya Prajagala Kalyana Paksha,,1762.0,BPKP,BPKP,BPKP,2019.0,2019.0,1,17,2,0,0,0,0,0,0,0,0,BPKP,BPKP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Indian New Congress Party,,3875.0,INCP,INCP,INCP,2019.0,2019.0,1,17,4,0,1,0,1,0,0,0,0,INCP,INCP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Engineers Party,,24374.0,EP,EP,EP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,EP,EP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Karnataka Praja Party (RaithaParva),,24375.0,KPPR,KPPR,KPPR,2019.0,2019.0,1,17,2,0,0,0,1,0,0,0,0,KPPR,KPPR,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Republican Sena,,7174.0,rpsn,rpsn,rpsn,2019.0,2019.0,1,17,5,0,0,0,1,0,0,0,0,rpsn,rpsn,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Karnataka Pragnyavantha Janatha Party,,4790.0,KPJP,KPJP,KPJP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,KPJP,KPJP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Karnataka Karmikara Paksha,,24376.0,KKMP,KKMP,KKMP,2019.0,2019.0,1,17,4,0,0,0,0,0,0,0,0,KKMP,KKMP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Indian Christian Front,,3340.0,ICF,ICF,ICF,2019.0,2019.0,1,17,4,0,0,0,0,0,0,0,0,ICF,ICF,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Samajwadi Janata Party(Karnataka),,7373.0,SAJP,SAJP,SAJP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,SAJP,SAJP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,National Labour Party,,24377.0,NALAP,NALAP,NALAP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,NALAP,NALAP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bharath Dharma Jana Sena,,1338.0,BDJS,BDJS,BDJS,2019.0,2019.0,1,17,4,0,0,0,2,0,0,0,0,BDJS,BDJS,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Agila India Makkal Kazhagam,,102.0,AgIMK,AgIMK,AgIMK,2019.0,2019.0,1,17,5,0,0,0,1,0,0,0,0,AgIMK,AgIMK,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Pravasi Nivasi Party,,24378.0,PNP,PNP,PNP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,PNP,PNP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Swatantra Jantaraj Party,,8202.0,SWAJANPA,SWAJANPA,SWAJANPA,2019.0,2019.0,1,17,9,0,1,0,1,0,0,0,0,SWAJANPA,SWAJANPA,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Republican Party of India (Reformist),,7160.0,RPIR,RPIR,RPIR,2019.0,2019.0,1,17,2,0,0,0,0,0,0,0,0,RPIR,RPIR,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Aajad Bharat Party (Democratic),,11.0,AABHAP,AABHAP,AABHAP,2019.0,2019.0,1,17,4,0,1,0,0,0,0,0,0,AABHAP,AABHAP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Adarsh Nyay Rakshak Party,,24379.0,ANRP,ANRP,ANRP,2019.0,2019.0,1,17,1,0,0,0,1,0,0,0,0,ANRP,ANRP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Madhya Pradesh Jan Vikas Party,,18256.0,MPJVP,MPJVP,MPJVP,2019.0,2019.0,1,17,3,0,0,0,1,0,0,0,0,MPJVP,MPJVP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Rashtriya Aadarsh Member Party,,24380.0,RTAMP,RTAMP,RTAMP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,RTAMP,RTAMP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Smart Indians Party,,24382.0,SMARTIP,SMARTIP,SMARTIP,2019.0,2019.0,1,17,4,0,2,0,0,0,1,0,0,SMARTIP,SMARTIP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bhartiya Manav Samaj Party,,24381.0,BMVSP,BMVSP,BMVSP,2019.0,2019.0,1,17,3,0,0,0,1,0,0,0,0,BMVSP,BMVSP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bharatiya Jan Morcha Party,,1420.0,BHJMP,BHJMP,BHJMP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,BHJMP,BHJMP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,"Kisan Raj Party,",,24383.0,KSRP,KSRP,KSRP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,KSRP,KSRP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Shri Janta Party,,24384.0,SJPT,SJPT,SJPT,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,SJPT,SJPT,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Saman Aadmi Saman Party,,7534.0,SADSP,SADSP,SADSP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,SADSP,SADSP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Akhil Bharatiya Gondwana Party,,399.0,ABGP,ABGP,ABGP,2019.0,2019.0,1,17,5,0,2,0,0,0,1,0,0,ABGP,ABGP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bhartiya Jan Sampark Party,,1915.0,BJSMP,BJSPP,BJSPP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,BJSMP,BJSMP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Rashtriya Aamjan Party,,6404.0,RAMJP,RAPty,RAPty,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,RAMJP,RAMJP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Ahinsa Samaj Party,,104.0,AHSP,ANSP,ANSP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,AHSP,AHSP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Swarnib Bharat Inquilab,,8184.0,SBI,swbi,swbi,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,SBI,SBI,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Jai Lok Party,,4034.0,JLokP,JLokP,JLokP,2019.0,2019.0,1,17,1,0,1,0,0,0,0,0,0,JLokP,JLokP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bhartiya Amrit Party,,24385.0,BTARP,BTARP,BTARP,2019.0,2019.0,1,17,2,0,0,0,0,0,1,0,0,BTARP,BTARP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,National Women's Party,,18220.0,NATWOMP,NATWOMP,NATWOMP,2019.0,2019.0,1,17,2,0,2,0,0,0,0,0,0,NATWOMP,NATWOMP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,All India Ulama Congress,,791.0,AIUC,AIUC,AIUC,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,AIUC,AIUC,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Vanchit Bahujan Aaghadi,,24559.0,VBA,VBA,VBA,2019.0,2019.0,1,17,47,0,5,0,5,0,4,0,0,VBA,VBA,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Rashtriya Jansena Party,,24386.0,RJnPty,RJnPty,RJnPty,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,RJnPty,RJnPty,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Rashtriya Maratha Party,,18262.0,RASMARP,RASMARP,RASMARP,2019.0,2019.0,1,17,5,0,0,0,1,0,1,0,0,RASMARP,RASMARP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Rastriya Aam Jan Seva Party,,6889.0,RAJSPty,RAJSPty,RAJSPty,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,RAJSPty,RAJSPty,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Rashtriya Jansurajya Party,,17205.0,RJanPty,RJanPty,RJanPty,2019.0,2019.0,1,17,2,0,0,0,2,0,0,0,0,RJanPty,RJanPty,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Lokjagar Party,,24515.0,LJGP,LJGP,LJGP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,LJGP,LJGP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Akhil Bhartiya Sarvadharma Samaj Party,,426.0,ABSDSP,ABSSP,ABSSP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,ABSDSP,ABSDSP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Desh Janhit Party,,17213.0,DJHP,DJHP,DJHP,2019.0,2019.0,1,17,1,0,1,0,0,0,0,0,0,DJHP,DJHP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Prahar Janshakti Party,,24532.0,PHJSP,PHJSP,PHJSP,2019.0,2019.0,1,17,1,0,1,0,0,0,0,0,0,PHJSP,PHJSP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Sanman Rajkiya Paksha,,7669.0,SaRaPa,SaRaPa,SaRaPa,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,SaRaPa,SaRaPa,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Akhand Hind Party,,139.0,AKHP,AKHP,AKHP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,AKHP,AKHP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Sangharsh Sena,,24550.0,SanS,SanS,SanS,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,SanS,SanS,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bharatiya Praja Surajya Paksha,,17432.0,BPSJP,BPSJP,BPSJP,2019.0,2019.0,1,17,8,0,0,0,1,0,0,0,0,BPSJP,BPSJP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Aasra Lokmanch Party,,24387.0,ALoP,ALoP,ALoP,2019.0,2019.0,1,17,2,0,0,0,0,0,0,0,0,ALoP,ALoP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,"Maharashtra Swabhimaan Paksh,",,24388.0,MSHP,MSHP,MSHP,2019.0,2019.0,1,17,2,0,0,0,0,0,0,0,0,MSHP,MSHP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bharat Jan Aadhar Party,,24389.0,BAAP,BAAP,BAAP,2019.0,2019.0,1,17,4,0,0,0,0,0,0,0,0,BAAP,BAAP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Rashtravadi Kranti Dal,,24390.0,RAKRD,RAKRD,RAKRD,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,RAKRD,RAKRD,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Desiya Makkal Sakthi Katchi,,2953.0,DMSK,DMSK,DMSK,2019.0,2019.0,1,17,10,0,2,0,1,0,0,0,0,DMSK,DMSK,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Anti Corruption Dynamic Party,,24932.0,ACDP,ACDP,ACDP,2019.0,2019.0,1,17,11,0,1,0,4,0,0,0,0,ACDP,ACDP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Hamari Apni Party,,3174.0,HAPa,HAPa,HAPa,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,HAPa,HAPa,All_States,All_States,Unknown,True
Lok_Sabha,All_States,People’s Union Party,,24391.0,PUNP,PUNP,PUNP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,PUNP,PUNP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bhapase Party,,24392.0,BEPP,BEPP,BEPP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,BEPP,BEPP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Akhil Bhartiya Ekata Party,,24485.0,ABEP,ABEP,ABEP,2019.0,2019.0,1,17,1,0,1,0,0,0,0,0,0,ABEP,ABEP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,North East India Development Party,,5919.0,NEINDP,NEINDP,NEINDP,2019.0,2019.0,1,17,2,0,0,0,0,0,1,0,0,NEINDP,NEINDP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Rashtriya Janhit Sangharsh Party,,6564.0,RJSNP,RJSNP,RJSNP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,RJSNP,RJSNP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Freethought Party of India,,24499.0,FPI,FPI,FPI,2019.0,2019.0,1,17,3,0,0,0,2,0,0,0,0,FPI,FPI,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Krupaa Party,,24511.0,KRUP,KRUP,KRUP,2019.0,2019.0,1,17,3,0,0,0,0,0,0,0,0,KRUP,KRUP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Odisha Pragati Dal,,24529.0,OPD,OPD,OPD,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,OPD,OPD,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Makkal Needhi Maiam,,24404.0,MNM,MNM,MNM,2019.0,2019.0,1,17,37,0,2,0,6,0,0,0,0,MNM,MNM,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Naam Tamilar Katchi,,5533.0,NTK,NTK,NTK,2019.0,2019.0,1,17,39,0,19,0,6,0,0,0,0,NTK,NTK,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Puducherry Development  Party,,24476.0,PUDEP,PUDEP,PUDEP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,PUDEP,PUDEP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Democratic Party of India (Ambedkar),,18836.0,DPIN,DPIN,DPIN,2019.0,2019.0,1,17,3,0,0,0,1,0,0,0,0,DPIN,DPIN,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Punjab Ekta Party,,24393.0,PUNEKP,PUNEKP,PUNEKP,2019.0,2019.0,1,17,3,0,1,0,1,0,0,0,0,PUNEKP,PUNEKP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Nationalist Justice Party,,24394.0,NATJUP,NATJUP,NATJUP,2019.0,2019.0,1,17,4,0,0,0,2,0,0,0,0,NATJUP,NATJUP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Shiromani Lok Dal Party,,7768.0,SLDP,SLDP,SLDP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,SLDP,SLDP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Samaj Bhalai Morcha,,24395.0,SBM,SBM,SBM,2019.0,2019.0,1,17,1,0,0,0,1,0,0,0,0,SBM,SBM,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Shiromani Akali Dal (Taksali),,24396.0,SADT,SADT,SADT,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,SADT,SADT,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Lok Insaaf Party,,5015.0,LIP,LIP,LIP,2019.0,2019.0,1,17,3,0,0,0,1,0,0,0,0,LIP,LIP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Hindu Samaj Party,,3247.0,HSP,HSP,HSP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,HSP,HSP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Indian Democratic Republican Front,,24400.0,IDRP,IDRP,IDRP,2019.0,2019.0,1,17,2,0,0,0,1,0,0,0,0,IDRP,IDRP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Apna Samaj Party,,24399.0,ASJP,ASJP,ASJP,2019.0,2019.0,1,17,1,0,0,0,1,0,0,0,0,ASJP,ASJP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Nawan Punjab Party,,24401.0,NAWPP,NAWPP,NAWPP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,NAWPP,NAWPP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bharat Rakshak Party (Democratic),,24402.0,BRKP(D),BRKP(D),BRKP(D),2019.0,2019.0,1,17,2,0,1,0,0,0,0,0,0,BRKP(D),BRKP(D),All_States,All_States,Unknown,True
Lok_Sabha,All_States,Bhartiya Jan Satta Party,,1917.0,BJSTP,BJSTP,BJSTP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,BJSTP,BJSTP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Rashtriya Samta Vikas Party,,24403.0,RSVP,RSVP,RSVP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,RSVP,RSVP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Nationalist People's Front,,5800.0,NPSF,NPSF,NPSF,2019.0,2019.0,1,17,1,0,0,0,0,0,1,0,0,NPSF,NPSF,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Indian Indira Congress (R),,3424.0,IIC(R),IICR,IICR,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,IIC(R),IIC(R),All_States,All_States,Unknown,True
Lok_Sabha,All_States,Hamro Sikkim Party,,17265.0,HMSKP,HMSKP,HMSKP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,HMSKP,HMSKP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Sikkim Republican Party,,17266.0,SKPP,SKPP,SKPP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,SKPP,SKPP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,Sikkim United Front,,17267.0,SUTF,SUTF,SUTF,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,SUTF,SUTF,All_States,All_States,Unknown,True
Lok_Sabha,All_States,All Indians Party,,17268.0,AIP,AIP,AIP,2019.0,2019.0,1,17,1,0,0,0,0,0,0,0,0,AIP,AIP,All_States,All_States,Unknown,True
